FACTOR07,UBIGEO,RESULT,ESTRATO,P101,P102,P103,P103A,P110,P111A,P1121,P1141,P1142,P1143,P1144,Ingreso
365.505157470703,200401,1,3,1,1,3,4,1,1,1,0,1,1,1,1862.45279947917
365.505157470703,200401,1,3,1,1,5,4,1,1,1,1,1,1,1,10721.876953125
365.505157470703,200401,2,3,1,1,3,1,1,1,1,1,1,1,1,1853.1806640625
365.505157470703,200401,1,3,1,1,3,1,1,1,1,0,1,0,0,1170.07397460938
365.505157470703,200401,1,3,1,1,5,4,1,1,1,0,1,1,0,1768.93863932292
265.948852539063,200607,1,8,1,3,6,4,1,9,1,0,0,0,0,2178.90022786458
265.948852539063,200607,1,8,1,3,6,4,1,9,1,0,1,0,0,3490.513671875
265.948852539063,200607,1,8,1,3,6,4,1,9,1,0,0,0,0,1700.6259765625
265.948852539063,200607,1,8,1,3,6,4,1,9,1,0,1,0,0,4574.40266927083
265.948852539063,200607,1,8,1,1,6,4,1,7,1,0,1,0,0,581.324096679688
265.948852539063,200607,1,8,1,1,6,4,1,7,1,0,1,0,0,1232.20874023438
265.948852539063,200607,1,8,1,3,6,4,1,9,1,0,1,0,1,1677.326171875
265.948852539063,200607,1,8,1,1,6,4,1,7,1,0,1,0,0,1338.91243489583
265.948852539063,200601,1,7,1,9,6,4,8,7,1,0,1,0,1,1772.44889322917
265.948852539063,200601,1,7,1,3,5,4,8,7,1,0,1,1,1,3497.78548177083
265.948852539063,200601,1,7,1,3,5,4,8,7,1,0,1,0,1,4283.16276041667
265.948852539063,200601,1,7,1,3,5,4,8,7,1,0,1,0,0,3931.01627604167
265.948852539063,200601,1,7,1,1,5,4,8,9,1,0,0,1,0,13354.5416666667
265.948852539063,200601,1,7,1,9,6,4,8,7,1,0,1,0,1,3175.62141927083
265.948852539063,200601,1,7,1,9,6,4,8,7,1,0,1,1,1,5499.91536458333
265.948852539063,200601,1,7,1,3,6,4,7,7,1,0,1,1,1,1408.48453776042
265.948852539063,200114,1,7,1,3,6,3,5,5,1,0,1,1,0,1827.16845703125
265.948852539063,200114,1,7,1,1,5,4,5,5,1,0,1,1,0,738.765543619792
265.948852539063,200114,1,7,1,3,6,3,5,5,1,0,1,1,0,1881.60319010417
265.948852539063,200114,1,7,1,1,5,4,5,3,1,0,1,1,0,2803.2900390625
265.948852539063,200114,1,7,1,3,5,4,1,5,1,0,1,1,1,3838.4619140625
265.948852539063,200114,1,7,1,3,6,4,1,5,1,0,1,0,0,1554.52571614583
265.948852539063,200114,1,7,1,3,6,4,1,5,1,0,1,0,1,1636.29622395833
265.948852539063,200114,1,7,1,3,6,4,1,5,1,0,1,1,1,2620.47021484375
276.006774902344,200206,1,7,1,3,6,3,1,5,1,0,1,0,0,1294.01822916667
276.006774902344,200206,1,7,1,3,6,4,7,9,0,0,0,0,0,1081.87215169271
276.006774902344,200206,1,7,1,3,6,3,1,5,0,0,0,0,0,828.621012369792
276.006774902344,200206,1,7,1,3,6,3,1,9,0,0,1,0,0,523.898559570313
276.006774902344,200206,1,7,1,3,6,4,1,9,0,0,1,0,1,1902.00276692708
276.006774902344,200206,1,7,1,3,6,3,7,9,0,0,1,0,0,859.393717447917
276.006774902344,200206,1,7,1,3,6,4,3,9,1,0,1,0,0,1469.03629557292
276.006774902344,200206,1,7,1,3,6,3,3,9,1,0,0,0,0,313.514363606771
325.129302978516,210101,7,2, , , , , , , , , , , , 
325.129302978516,210101,7,2, , , , , , , , , , , , 
325.129302978516,210101,1,2,1,3,5,4,1,1,1,0,1,0,0,1687.4072265625
325.129302978516,210101,1,2,4,1,1,1,2,2,1,0,1,1,1,1018.66666666667
325.129302978516,210101,1,2,2,1,2,1,1,1,1,0,1,0,1,2427.28043619792
325.129302978516,210101,7,2, , , , , , , , , , , , 
325.129302978516,210101,2,2,2,1,5,1,1,1,1,0,1,1,1,6513.306640625
325.129302978516,210101,1,2,1,1,5,1,1,1,1,1,1,0,1,9132.88411458333
325.129302978516,210101,4,2, , , , , , , , , , , , 
325.129302978516,210101,2,2,1,1,1,1,1,1,1,1,1,1,1,21445.84375
325.129302978516,210101,3,2, , , , , , , , , , , , 
4.36904096603394,210101,3,2, , , , , , , , , , , , 
4.36904096603394,210101,1,2,4,1,5,1,2,2,1,0,1,0,1,2894.36490885417
4.36904096603394,210101,3,2, , , , , , , , , , , , 
4.36904096603394,210101,1,2,1,1,5,1,1,1,1,0,1,0,1,2110.83333333333
4.36904096603394,210101,1,2,4,1,5,4,2,2,1,0,1,0,1,2028.16975911458
4.36904096603394,210101,7,2, , , , , , , , , , , , 
4.36904096603394,210101,1,2,1,1,5,4,1,1,1,0,1,1,1,1371.16666666667
4.36904096603394,210101,7,2, , , , , , , , , , , , 
119.39037322998,211101,3,2, , , , , , , , , , , , 
119.39037322998,211101,2,2,1,1,5,1,1,1,1,0,1,0,0,2436.02913411458
119.39037322998,211101,3,2, , , , , , , , , , , , 
119.39037322998,211101,1,2,3,1,5,1,1,1,1,0,1,0,1,3975.97428385417
119.39037322998,211101,1,2,1,1,4,1,1,1,1,0,1,0,0,1100.57177734375
119.39037322998,211101,5,2, , , , , , , , , , , , 
1090.00915527344,210305,1,5,4,6,6,4,2,2,1,0,1,0,0,476.947428385417
1090.00915527344,210305,1,5,1,3,6,4,1,1,1,0,1,0,0,1814.10319010417
1090.00915527344,210305,1,5,1,3,6,4,1,1,1,0,1,0,0,502.252034505208
1090.00915527344,210305,1,5,1,3,6,4,1,1,1,0,1,0,0,619.976399739583
1090.00915527344,210305,1,5,1,3,6,4,1,1,1,0,1,0,0,826.3994140625
1090.00915527344,210305,1,5,1,3,5,4,1,1,1,0,1,0,0,1097.701171875
433.505737304688,211101,7,2, , , , , , , , , , , , 
433.505737304688,211101,1,2,1,1,5,1,1,1,1,0,1,0,1,2290.33203125
433.505737304688,211101,4,2, , , , , , , , , , , , 
433.505737304688,211101,7,2, , , , , , , , , , , , 
433.505737304688,211101,1,2,1,3,6,4,5,1,1,0,1,0,1,1053.05753580729
433.505737304688,211101,1,2,4,1,5,1,2,2,1,0,1,0,0,1488.68017578125
433.505737304688,211101,2,2,2,1,3,1,1,1,1,0,1,0,1,2252.92708333333
433.505737304688,211101,7,2, , , , , , , , , , , , 
433.505737304688,211101,3,2, , , , , , , , , , , , 
433.505737304688,211101,1,2,1,3,5,4,1,1,1,0,1,0,0,2150.61002604167
433.505737304688,211101,3,2, , , , , , , , , , , , 
433.505737304688,211101,3,2, , , , , , , , , , , , 
433.505737304688,211101,2,2,1,3,5,4,1,1,1,0,1,0,0,5260.591796875
433.505737304688,211101,1,2,1,1,5,1,1,1,1,0,1,0,0,2263.71223958333
433.505737304688,211101,3,2, , , , , , , , , , , , 
1090.00915527344,210310,7,5, , , , , , , , , , , , 
1090.00915527344,210310,1,5,1,3,4,4,1,1,1,0,1,0,0,932.741943359375
1090.00915527344,210310,7,5, , , , , , , , , , , , 
1090.00915527344,210310,1,5,1,3,4,4,1,1,1,0,1,0,0,2086.77994791667
1090.00915527344,210310,7,5, , , , , , , , , , , , 
1090.00915527344,210310,2,5,1,3,6,2,1,1,1,0,0,0,0,401.324178059896
1090.00915527344,210310,7,5, , , , , , , , , , , , 
1090.00915527344,210310,2,5,1,3,4,4,1,1,1,0,1,0,0,497.343505859375
1090.00915527344,210310,1,5,4,3,4,4,2,2,1,0,0,0,0,372.530314127604
1090.00915527344,210310,1,5,1,3,4,4,1,1,1,0,1,0,0,485.320353190104
329.687835693359,210206,7,7, , , , , , , , , , , , 
329.687835693359,210206,2,7,1,3,4,4,1,4,1,0,1,0,0,2611.34000651042
329.687835693359,210206,2,7,1,3,6,4,1,4,1,0,1,0,0,940.950032552083
329.687835693359,210206,2,7,1,3,6,4,1,4,1,0,1,0,0,1590.03238932292
329.687835693359,210206,2,7,1,3,6,4,5,4,1,0,1,0,0,1901.97981770833
329.687835693359,210206,1,7,1,3,6,4,8,4,1,0,0,0,0,818.911539713542
329.687835693359,210206,1,7,1,3,6,4,7,4,1,0,1,0,0,2908.24479166667
329.687835693359,210206,1,7,1,3,4,4,1,5,1,0,0,0,0,627.659423828125
329.687835693359,210206,1,7,1,3,6,4,7,5,1,0,0,0,0,529.161417643229
329.687835693359,210206,7,7, , , , , , , , , , , , 
329.687835693359,210608,7,8, , , , , , , , , , , , 
329.687835693359,210608,1,8,1,3,6,4,6,4,0,0,1,0,0,955.072102864583
329.687835693359,210608,1,8,1,3,6,4,1,5,0,0,0,0,0,465.4208984375
329.687835693359,210608,7,8, , , , , , , , , , , , 
329.687835693359,210608,1,8,1,3,6,4,1,1,0,0,1,0,0,477.987101236979
329.687835693359,210608,5,8, , , , , , , , , , , , 
329.687835693359,210608,1,8,1,3,6,4,1,4,0,0,1,0,1,926.916666666667
329.687835693359,210608,2,8,1,3,6,4,1,5,0,0,1,0,0,820.295166015625
329.687835693359,210608,1,8,1,3,6,4,5,5,0,0,1,0,0,557.502034505208
329.687835693359,210608,5,8, , , , , , , , , , , , 
329.687835693359,210608,1,8,1,3,6,4,1,7,1,0,0,0,0,352.467366536458
329.687835693359,210608,1,8,1,3,6,4,1,7,1,0,0,0,0,1082.53483072917
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,1,7,5,6,6,7,5,4,0,0,1,0,0,1309.53108723958
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,1,7,1,3,5,4,7,7,1,0,1,0,0,1515.17073567708
329.687835693359,210808,1,7,1,3,6,4,1,4,1,0,0,0,0,211.243469238281
329.687835693359,210808,2,7,1,3,6,4,1,4,1,0,1,0,1,2929.91829427083
329.687835693359,210808,2,7,1,3,6,4,1,4,1,0,1,0,0,955.200846354167
329.687835693359,210808,1,7,1,3,6,4,1,4,1,0,1,0,0,2278.77408854167
329.687835693359,210808,2,7,5,6,6,7,6,5,0,0,1,0,0,3027.49739583333
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,1,7,1,3,5,4,6,9,0,0,0,0,0,515.721354166667
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210808,7,7, , , , , , , , , , , , 
329.687835693359,210307,1,6,1,3,4,4,1,4,1,0,1,0,0,1806.42447916667
329.687835693359,210307,1,6,1,3,4,4,1,1,1,0,1,0,0,870.338134765625
329.687835693359,210307,7,6, , , , , , , , , , , , 
329.687835693359,210307,1,6,1,3,4,4,1,1,1,0,1,0,0,205.800516764323
329.687835693359,210307,1,6,1,3,5,4,1,1,1,0,1,0,0,554.31494140625
329.687835693359,210307,1,6,1,3,6,4,1,1,1,0,1,0,0,298.433736165365
329.687835693359,210307,1,6,1,3,6,4,1,1,1,0,1,0,0,1093.84912109375
329.687835693359,210307,7,6, , , , , , , , , , , , 
329.687835693359,210102,1,7,1,3,4,4,1,5,1,0,0,0,0,575.364095052083
329.687835693359,210102,1,7,1,3,6,4,1,4,1,0,1,0,0,340.621236165365
329.687835693359,210102,1,7,1,3,6,4,1,9,1,0,1,0,0,214.253580729167
329.687835693359,210102,2,7,1,3,6,4,1,4,1,0,1,0,0,337.711730957031
329.687835693359,210102,1,7,1,3,5,4,7,4,1,0,1,0,0,510.006876627604
329.687835693359,210102,1,7,1,3,6,4,1,4,1,0,1,0,0,438.872517903646
329.687835693359,210102,2,7,1,3,6,4,1,5,1,0,1,0,0,1530.04833984375
329.687835693359,210102,1,7,1,3,6,4,1,5,1,0,1,0,0,642.150634765625
329.687835693359,210403,1,7,1,3,4,4,1,5,1,0,1,0,0,756.861165364583
329.687835693359,210403,5,7, , , , , , , , , , , , 
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210403,1,7,1,3,4,4,3,5,1,0,1,0,0,1087.41569010417
329.687835693359,210403,1,7,1,3,6,4,5,5,0,0,0,0,0,543.047932942708
329.687835693359,210403,1,7,1,3,6,4,5,5,1,0,1,0,0,412.505411783854
329.687835693359,210403,1,7,1,3,6,4,1,3,1,0,1,0,0,994.336181640625
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210403,1,7,1,3,6,4,7,7,1,0,1,0,1,985.347412109375
329.687835693359,210403,1,7,1,1,6,4,7,5,1,0,1,0,0,553.975708007813
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210403,1,7,1,3,5,4,1,4,1,0,1,0,0,1944.17350260417
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210403,7,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,2,6,7,3,4,1,0,1,0,0,413.520711263021
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,3,6,4,1,4,1,0,1,0,0,2915.369140625
329.687835693359,210214,2,7,1,3,6,4,5,4,0,0,1,0,0,474.311726888021
329.687835693359,210214,2,7,1,3,6,4,1,5,1,0,1,0,0,911.173746744792
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,5,7, , , , , , , , , , , , 
329.687835693359,210214,5,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,3,6,4,1,4,1,0,1,0,0,1453.50244140625
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,3,6,7,1,5,0,0,1,0,0,273.224385579427
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,7,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,3,6,4,1,4,1,0,1,0,0,373.966796875
329.687835693359,210214,5,7, , , , , , , , , , , , 
329.687835693359,210214,1,7,1,3,6,4,1,4,1,0,1,0,0,668.464965820313
115.851181030273,220101,1,3,1,1,5,4,1,5,1,0,1,1,1,6903.123046875
115.851181030273,220101,1,3,1,1,5,4,1,1,1,0,1,1,1,650.028157552083
115.851181030273,220101,1,3,1,1,3,4,1,1,1,0,1,1,1,1188.56046549479
115.851181030273,220101,1,3,1,1,5,4,1,1,1,0,1,1,1,3743.43294270833
115.851181030273,220101,1,3,1,1,3,1,1,5,1,0,1,0,1,3389.13411458333
115.851181030273,220101,7,3, , , , , , , , , , , , 
115.851181030273,220101,1,3,1,9,6,4,1,1,1,0,1,1,1,2596.50797526042
439.19140625,220101,7,3, , , , , , , , , , , , 
439.19140625,220101,1,3,1,1,6,4,1,5,1,0,1,0,0,2061.2763671875
439.19140625,220101,5,3, , , , , , , , , , , , 
439.19140625,220101,1,3,1,5,5,4,1,1,1,0,1,1,0,1589.63330078125
439.19140625,220101,1,3,1,1,5,4,1,1,1,0,1,1,1,3397.48502604167
439.19140625,220101,5,3, , , , , , , , , , , , 
439.19140625,220101,1,3,1,1,5,1,1,1,1,0,1,1,1,6066.677734375
439.19140625,220101,1,3,1,1,5,1,1,1,1,0,1,1,0,5413.35026041667
439.19140625,220101,1,3,1,1,5,4,1,1,1,0,1,1,1,1654.68245442708
439.19140625,220501,1,5,1,1,5,4,1,1,1,0,1,1,1,3511.51399739583
439.19140625,220501,1,5,1,1,5,4,1,1,1,0,1,1,0,3129.91796875
439.19140625,220501,1,5,1,1,5,4,1,1,1,0,1,0,0,1439.56689453125
439.19140625,220501,1,5,1,4,5,4,1,1,1,0,1,0,1,1805.041015625
439.19140625,220501,1,5,1,4,5,4,1,1,1,0,1,1,1,6023.94401041667
439.19140625,220501,1,5,1,1,3,4,1,1,1,0,1,1,1,6933.15364583333
439.19140625,220802,1,5,1,1,5,4,1,5,1,0,1,1,0,2165.54720052083
439.19140625,220802,1,5,1,1,5,4,1,5,1,0,1,0,1,3856.6591796875
439.19140625,220802,1,5,1,7,5,4,1,5,1,0,1,0,1,989.587727864583
439.19140625,220802,7,5, , , , , , , , , , , , 
439.19140625,220802,1,5,4,1,5,4,1,2,1,0,1,0,0,1759.20166015625
439.19140625,220802,7,5, , , , , , , , , , , , 
439.19140625,220802,1,5,1,1,5,4,1,4,0,0,1,0,0,1500.02945963542
439.19140625,220802,5,5, , , , , , , , , , , , 
439.19140625,220802,1,5,1,7,6,4,1,4,1,0,1,0,0,1306.58260091146
156.669708251953,220804,5,8, , , , , , , , , , , , 
156.669708251953,220804,5,8, , , , , , , , , , , , 
156.669708251953,220804,1,8,1,1,5,4,8,5,1,0,0,0,0,585.164306640625
156.669708251953,220804,1,8,1,7,6,4,8,5,1,0,1,0,0,823.546305338542
156.669708251953,220804,1,8,1,8,6,4,1,5,1,0,0,0,0,543.536661783854
156.669708251953,220804,1,8,1,1,5,4,1,5,1,0,1,0,1,2886.8662109375
156.669708251953,220804,7,8, , , , , , , , , , , , 
156.669708251953,220804,1,8,1,1,5,4,1,4,1,0,1,0,1,2832.529296875
156.669708251953,220804,1,8,1,1,6,4,7,7,1,0,1,0,0,1759.35904947917
156.669708251953,220804,1,8,1,7,6,4,1,9,1,0,1,0,0,1954.47965494792
156.669708251953,220804,1,8,1,8,6,4,7,7,1,0,1,0,0,1075.49910481771
156.669708251953,220104,1,7,1,7,6,4,1,4,1,0,1,0,1,1794.35774739583
156.669708251953,220104,7,7, , , , , , , , , , , , 
156.669708251953,220104,1,7,1,7,6,4,1,4,1,0,1,0,0,1492.7021484375
156.669708251953,220104,5,7, , , , , , , , , , , , 
156.669708251953,220104,1,7,1,9,6,4,1,3,1,0,1,0,0,2258.6943359375
156.669708251953,220104,1,7,1,1,5,4,1,4,1,0,1,0,0,1604.85628255208
156.669708251953,220104,1,7,1,9,6,4,1,4,1,0,1,0,0,3741.91536458333
156.669708251953,220104,1,7,1,9,6,4,1,3,1,0,1,0,1,2887.4296875
156.669708251953,220104,1,7,1,7,6,4,7,4,1,0,1,0,0,1054.40966796875
156.669708251953,220104,1,7,1,1,5,4,1,5,1,0,1,1,0,3351.146484375
86.8883895874023,220910,7,2, , , , , , , , , , , , 
86.8883895874023,220910,1,2,4,1,3,4,2,2,1,0,1,0,1,1096.20865885417
86.8883895874023,220910,1,2,1,1,5,4,1,1,1,0,1,0,1,2556.00732421875
86.8883895874023,220910,1,2,4,1,5,4,2,2,1,0,1,0,1,1246.62670898438
86.8883895874023,220910,1,2,1,1,3,1,1,1,1,0,1,1,1,3224.71451822917
86.8883895874023,220910,7,2, , , , , , , , , , , , 
86.8883895874023,220910,1,2,1,1,5,1,1,1,1,0,1,1,1,4988.40006510417
86.8883895874023,220910,1,2,4,1,5,4,2,2,1,0,1,1,1,1312.46215820313
86.8883895874023,220910,1,2,1,1,2,1,1,1,1,0,1,1,1,5649.802734375
86.8883895874023,220910,1,2,1,1,5,1,1,1,1,0,1,0,1,2625.99560546875
86.8883895874023,220910,1,2,1,1,5,4,1,1,1,0,1,1,1,2450.798828125
86.8883895874023,220910,1,2,1,1,5,4,1,1,1,0,1,1,0,2144.15315755208
86.8883895874023,220910,1,2,1,1,5,4,1,1,1,0,1,1,0,2048.27473958333
86.8883895874023,220910,1,2,1,1,3,4,1,1,1,0,1,1,0,1568.33365885417
86.8883895874023,220910,1,2,1,1,3,4,1,1,1,1,1,1,1,4630.9873046875
86.8883895874023,220910,7,2, , , , , , , , , , , , 
86.8883895874023,220910,7,2, , , , , , , , , , , , 
86.8883895874023,220910,1,2,1,1,3,4,1,1,1,0,1,1,1,5308.5859375
86.8883895874023,220910,1,2,4,1,5,4,2,2,1,0,1,1,1,1817.67122395833
86.8883895874023,220910,7,2, , , , , , , , , , , , 
86.8883895874023,220910,1,2,1,1,3,1,1,1,1,0,1,1,1,3284.255859375
86.8883895874023,220901,1,2,1,1,5,4,1,1,1,0,1,0,1,2571.89615885417
86.8883895874023,220901,7,2, , , , , , , , , , , , 
86.8883895874023,220901,1,2,3,1,3,4,1,1,1,0,1,1,1,2724.50732421875
86.8883895874023,220901,1,2,1,1,5,4,1,1,1,0,1,1,1,1400.47721354167
86.8883895874023,220901,1,2,1,1,5,1,1,1,1,0,1,1,1,1888.76220703125
86.8883895874023,220901,1,2,1,1,5,4,1,1,1,0,1,0,1,4463.94010416667
115.851181030273,221005,1,5,1,1,5,4,1,1,1,0,1,0,1,1559.48811848958
115.851181030273,221005,1,5,1,2,5,4,1,1,1,0,1,1,0,4076.83268229167
115.851181030273,221005,1,5,1,1,5,4,1,1,1,0,1,1,1,1760.81380208333
115.851181030273,221005,1,5,1,1,5,4,1,1,1,0,1,1,1,6285.63802083333
115.851181030273,221005,1,5,1,1,3,4,1,1,1,0,1,1,0,3764.91080729167
115.851181030273,221005,1,5,1,1,6,4,1,1,1,0,0,0,0,697.150472005208
439.19140625,220603,1,5,1,3,6,4,1,5,1,0,1,1,1,1300.60148111979
439.19140625,220603,1,5,1,7,6,4,1,5,1,0,1,1,0,433.852905273438
439.19140625,220603,7,5, , , , , , , , , , , , 
439.19140625,220603,1,5,1,1,5,4,1,1,1,0,1,1,0,540.461629231771
439.19140625,220603,1,5,1,1,6,4,1,7,1,0,1,0,0,799.253173828125
439.19140625,220603,1,5,1,1,6,4,1,7,1,0,1,1,0,427.985310872396
439.19140625,220206,1,5,1,8,6,4,1,5,1,0,1,0,0,1431.13688151042
439.19140625,220206,1,5,1,5,6,4,1,1,1,0,1,0,1,1800.0234375
439.19140625,220206,1,5,1,1,5,4,1,1,1,0,1,1,1,351.89013671875
439.19140625,220206,1,5,1,1,6,4,1,1,1,0,1,1,0,2633.43619791667
439.19140625,220206,1,5,1,1,6,4,1,1,1,0,1,0,1,2460.15901692708
439.19140625,220206,1,5,1,1,5,4,1,1,1,0,1,0,0,1167.55981445313
439.19140625,220206,7,5, , , , , , , , , , , , 
156.669708251953,221001,1,7,1,3,6,4,1,7,1,0,1,0,1,1389.46940104167
156.669708251953,221001,1,7,1,3,6,4,1,7,1,0,1,0,0,1119.84537760417
156.669708251953,221001,1,7,1,3,6,4,1,7,1,0,1,0,0,1821.79296875
156.669708251953,221001,1,7,1,3,6,4,7,5,1,0,0,0,0,633.287027994792
156.669708251953,221001,1,7,1,3,6,4,1,7,1,0,1,0,0,2753.79069010417
156.669708251953,221001,1,7,1,1,5,4,1,7,1,0,1,1,0,1987.46630859375
156.669708251953,221001,1,7,1,3,6,4,1,7,1,0,1,0,0,1799.43180338542
156.669708251953,221001,1,7,1,1,6,4,1,7,1,0,1,0,1,3404.73372395833
156.669708251953,220703,1,6,1,1,5,4,1,1,1,0,1,1,1,4310.41829427083
156.669708251953,220703,1,6,1,1,5,4,7,5,1,0,1,1,1,1710.60514322917
156.669708251953,220703,1,6,1,5,6,4,1,1,1,0,1,0,0,537.946126302083
156.669708251953,220703,7,6, , , , , , , , , , , , 
156.669708251953,220703,1,6,1,1,5,4,1,1,1,0,1,1,0,1878.4404296875
156.669708251953,220703,1,6,1,4,7,4,1,1,1,0,0,1,0,1312.01765950521
156.669708251953,220703,5,6, , , , , , , , , , , , 
156.669708251953,220703,1,6,1,9,6,4,1,1,1,0,1,1,0,3279.70833333333
156.669708251953,220703,1,6,1,1,5,4,1,1,1,0,1,1,0,4178.83333333333
156.669708251953,220703,1,6,1,1,3,4,1,1,1,0,1,1,1,1129.71240234375
32.3681335449219,230110,5,2, , , , , , , , , , , , 
32.3681335449219,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,3412.9775390625
32.3681335449219,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,2417.06949869792
32.3681335449219,230110,5,2, , , , , , , , , , , , 
32.3681335449219,230110,1,2,1,1,5,1,1,1,1,0,1,0,1,3653.134765625
32.3681335449219,230110,1,2,1,1,5,1,1,1,1,0,1,0,0,1019.61116536458
32.3681335449219,230110,2,2,1,1,5,1,1,1,1,0,1,0,1,1224.20060221354
32.3681335449219,230110,1,2,1,1,5,4,1,1,1,0,1,1,1,3145.75
94.3705902099609,230110,2,2,1,1,5,1,1,1,1,0,1,0,1,5621.814453125
94.3705902099609,230110,2,2,1,1,5,1,1,1,1,0,1,0,1,4129.09375
94.3705902099609,230110,1,2,1,1,5,4,1,1,1,0,1,0,0,4054.34602864583
94.3705902099609,230110,1,2,1,1,5,1,1,1,1,1,1,1,1,3318.32975260417
94.3705902099609,230110,1,2,1,1,5,1,1,1,1,1,1,0,1,2638.41666666667
94.3705902099609,230110,1,2,1,1,5,4,1,1,1,0,1,0,0,971.902913411458
94.3705902099609,230101,2,2,1,1,5,1,1,1,1,0,1,0,0,1774.97054036458
94.3705902099609,230101,1,2,1,1,5,1,1,1,1,0,1,0,1,4951.79459635417
94.3705902099609,230101,1,2,1,1,5,1,1,1,1,0,1,0,1,5666.923828125
94.3705902099609,230101,7,2, , , , , , , , , , , , 
94.3705902099609,230101,1,2,1,1,5,1,1,1,1,0,1,0,1,1282.5927734375
94.3705902099609,230101,1,2,1,1,6,4,1,1,1,0,1,0,0,769.645100911458
94.3705902099609,230101,1,2,1,1,5,4,1,1,1,0,1,0,1,3294.06282552083
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,1,6099.08333333333
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,1,1635.8388671875
32.3681335449219,230110,1,2,1,1,5,4,3,1,1,0,1,0,0,955.441243489583
32.3681335449219,230110,1,2,1,1,5,1,3,3,1,0,1,0,1,1228.38566080729
32.3681335449219,230110,1,2,1,1,5,1,3,7,1,0,1,0,1,1901.10302734375
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,0,1395.46858723958
32.3681335449219,230110,1,2,1,7,6,4,3,1,1,0,1,0,0,1053.99365234375
32.3681335449219,230110,1,2,1,7,5,4,3,7,1,0,1,0,1,966.527994791667
32.3681335449219,230110,7,2, , , , , , , , , , , , 
32.3681335449219,230110,7,2, , , , , , , , , , , , 
32.3681335449219,230110,7,2, , , , , , , , , , , , 
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,1,2144.85026041667
32.3681335449219,230110,2,2,1,1,5,4,3,3,1,0,1,0,0,2031.18912760417
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,1,2241.59098307292
32.3681335449219,230110,1,2,1,1,5,4,3,7,1,0,1,0,1,2653.60091145833
32.3681335449219,230110,1,2,1,1,5,4,1,1,1,0,1,0,0,1041.75
32.3681335449219,230110,1,2,1,1,5,4,1,1,1,0,1,0,1,1147.21744791667
32.3681335449219,230110,1,2,1,1,5,1,1,1,1,0,1,0,0,2455.83333333333
32.3681335449219,230110,1,2,1,1,5,4,1,1,1,0,1,0,0,1684.76985677083
32.3681335449219,230110,3,2, , , , , , , , , , , , 
32.3681335449219,230110,1,2,1,1,5,4,1,1,1,0,1,0,1,6843.88671875
7.30320167541504,230108,3,2, , , , , , , , , , , , 
7.30320167541504,230108,1,2,1,1,2,1,1,1,1,0,1,0,1,3332
7.30320167541504,230108,1,2,1,1,5,1,1,1,1,0,1,0,1,7494.080078125
7.30320167541504,230108,1,2, , , , ,1,1,1,0,1,0,1,1548.91666666667
7.30320167541504,230108,1,2,1,3,5,4,1,1,1,0,1,0,1,703.911783854167
7.30320167541504,230108,1,2, , , , ,1,1,1,0,1,0,1,1768.60888671875
7.30320167541504,230108,3,2, , , , , , , , , , , , 
7.30320167541504,230108,3,2, , , , , , , , , , , , 
7.30320167541504,230108,1,2,1,1,5,1,1,1,1,0,1,0,1,1774.49169921875
7.30320167541504,230108,5,2, , , , , , , , , , , , 
364.775543212891,230104,1,2,1,1,5,1,1,1,1,0,1,0,0,1983.19466145833
364.775543212891,230104,1,2,1,1,3,1,1,1,1,0,1,0,1,795.518391927083
364.775543212891,230104,1,2,1,1,5,1,1,1,1,0,1,0,0,1164.14803059896
